area_name,area_id,date,od21,od22,od23,od24,od25,od26,od27,od28,acquisition_time
江苏_苏州_苏州,101190401,2023-05-30 06h,6,22.0,68.0,东风,3.0,0.0,90.0,,2023-05-30 10h:36m
江苏_苏州_苏州,101190401,2023-05-30 07h,7,22.0,74.0,东风,2.0,0.0,89.0,,2023-05-30 10h:36m
江苏_苏州_苏州,101190401,2023-05-30 08h,8,22.0,82.0,东风,2.0,0.0,88.0,,2023-05-30 10h:36m
江苏_苏州_苏州,101190401,2023-05-30 09h,9,23.0,63.0,东北风,2.0,0.0,86.0,,2023-05-30 10h:36m
江苏_苏州_苏州,101190401,2023-05-30 10h,10,,,,,,,,2023-05-30 17h:13m
江苏_苏州_苏州,101190401,2023-05-30 11h,11,25.0,124.0,东南风,2.0,0.0,78.0,31.0,2023-05-30 17h:13m
江苏_苏州_苏州,101190401,2023-05-30 12h,12,26.0,94.0,东风,2.0,0.0,76.0,32.0,2023-05-30 17h:13m
江苏_苏州_苏州,101190401,2023-05-30 13h,13,27.0,64.0,东北风,2.0,0.0,73.0,35.0,2023-05-30 17h:13m
江苏_苏州_苏州,101190401,2023-05-30 14h,14,27.0,64.0,东北风,2.0,0.0,72.0,39.0,2023-05-30 17h:13m
江苏_苏州_苏州,101190401,2023-05-30 15h,15,28.0,68.0,东风,2.0,0.0,70.0,47.0,2023-05-30 17h:13m
江苏_苏州_苏州,101190401,2023-05-30 16h,16,27.0,23.0,东北风,2.0,0.0,72.0,,2023-05-30 17h:13m
江苏_苏州_苏州,101190401,2023-05-30 17h,17,26.0,30.0,东北风,3.0,0.0,73.0,46.0,2023-05-30 22h:12m
江苏_苏州_苏州,101190401,2023-05-30 18h,18,26.0,19.0,北风,2.0,0.0,73.0,42.0,2023-05-30 22h:12m
江苏_苏州_苏州,101190401,2023-05-30 19h,19,25.0,6.0,北风,2.0,0.0,75.0,38.0,2023-05-30 22h:12m
江苏_苏州_苏州,101190401,2023-05-30 20h,20,25.0,21.0,北风,3.0,0.0,77.0,32.0,2023-05-30 22h:12m
江苏_苏州_苏州,101190401,2023-05-30 21h,21,24.0,19.0,北风,2.0,0.0,80.0,31.0,2023-05-30 22h:12m
江苏_苏州_苏州,101190401,2023-05-30 22h,22,24.0,20.0,北风,2.0,0.0,80.0,30.0,2023-05-31 10h:51m
江苏_苏州_苏州,101190401,2023-05-30 23h,23,24.0,30.0,东北风,2.0,0.0,80.0,30.0,2023-05-31 10h:51m
江苏_苏州_苏州,101190401,2023-05-31 00h,0,23.0,68.0,东风,3.0,0.0,84.0,28.0,2023-05-31 10h:51m
江苏_苏州_苏州,101190401,2023-05-31 01h,1,22.0,70.0,东风,2.0,0.1,94.0,32.0,2023-05-31 10h:51m
江苏_苏州_苏州,101190401,2023-05-31 02h,2,21.0,71.0,东风,2.0,0.0,95.0,28.0,2023-05-31 10h:51m
江苏_苏州_苏州,101190401,2023-05-31 03h,3,21.0,57.0,东北风,2.0,0.0,95.0,26.0,2023-05-31 10h:51m
江苏_苏州_苏州,101190401,2023-05-31 04h,4,21.0,31.0,东北风,2.0,0.0,93.0,29.0,2023-05-31 10h:51m
江苏_苏州_苏州,101190401,2023-05-31 05h,5,21.0,30.0,东北风,2.0,0.0,92.0,32.0,2023-05-31 10h:51m
江苏_苏州_苏州,101190401,2023-05-31 06h,6,21.0,43.0,东北风,2.0,0.0,91.0,32.0,2023-05-31 10h:51m
江苏_苏州_苏州,101190401,2023-05-31 07h,7,21.0,348.0,北风,2.0,0.0,91.0,28.0,2023-05-31 10h:51m
江苏_苏州_苏州,101190401,2023-05-31 08h,8,21.0,21.0,北风,2.0,0.0,90.0,25.0,2023-05-31 10h:51m
江苏_苏州_苏州,101190401,2023-05-31 09h,9,22.0,3.0,北风,2.0,0.0,87.0,29.0,2023-05-31 10h:51m
江苏_苏州_苏州,101190401,2023-05-31 10h,10,22.0,39.0,东北风,2.0,0.0,82.0,25.0,2023-05-31 17h:14m
江苏_苏州_苏州,101190401,2023-05-31 11h,11,23.0,78.0,东风,3.0,0.0,79.0,25.0,2023-05-31 17h:14m
江苏_苏州_苏州,101190401,2023-05-31 12h,12,23.0,86.0,东风,3.0,0.0,81.0,31.0,2023-05-31 17h:14m
江苏_苏州_苏州,101190401,2023-05-31 13h,13,24.0,74.0,东风,2.0,0.0,78.0,36.0,2023-05-31 17h:14m
江苏_苏州_苏州,101190401,2023-05-31 14h,14,25.0,56.0,东北风,2.0,0.0,76.0,36.0,2023-05-31 17h:14m
